Date,Name,Px_LAST,CUR_MKT_CAP,CURR_ENTP_VAL,PX_TO_BOOK_RATIO,CURRENT_EV_TO_T12M_EBITDA,PX_TO_SALES_RATIO,PE_RATIO,Log_CAP,Return
43160,SBUX UW Equity,56.17,78952.552,80107.752,13.7454,15.4216,3.5653,26.8249,11.27660234,0.003035714
43160,RTN UN Equity,211.36,60978.6282,63140.6282,6.1098,13.874,2.4271,28.0703,11.01827872,0.002418781
43160,RSG UN Equity,66.7,22091.9436,30198.3436,2.7799,10.8448,2.2384,27.4626,10.00296828,-0.030382323
43160,ROST UW Equity,77.95,29788.2805,28894.4415,9.7042,12.2353,2.101,23.4197,10.30187032,-0.049390244
43160,ROP UN Equity,267.49,27505.0482,31989.2762,3.9944,20.5689,5.9322,35.0677,10.22212484,-0.048924444
43160,ROK UN Equity,176.17,22511.85,21943.65,10.6052,17.7495,3.5309,25.3141,10.02179712,-0.115568051
43160,RHT UN Equity,145.44,25743.5054,24038.5734,17.5167,42.0294,8.8219,68.0236,10.15593766,0.113458888
43160,REGN UW Equity,321.78,34654.6757,32462.0547,5.6366,14.5893,5.8285,24.1854,10.45318794,-0.069435206
43160,RCL UN Equity,123.97,26498.4646,33917.8036,2.4712,12.5843,3.0313,16.6695,10.18484207,-0.070062261
43160,QCOM UW Equity,64.96,96164.3998,79160.3998,4.0186,23.5667,4.2909,21.638,11.4738145,-0.02754491
43160,PYPL UW Equity,78.64,94380.6142,89685.6142,5.9002,30.5885,7.2221,45.6495,11.45509097,0.003061224
43160,PXD UN Equity,169.16,28808.0876,29431.0876,2.5536,15.1239,5.0826,79.859,10.26841145,-0.093704795
43160,PSX UN Equity,90.87,45547.437,54881.437,1.8195,15.6357,0.4875,23.256,10.72650963,-0.099048186
43160,PSA UN Equity,196.11,34165.4547,39212.7607,6.9368,20.8838,12.759,28.9395,10.43897032,0.026861451
43160,PPL UN Equity,28.24,19581.5595,40371.5595,1.8197,9.8684,2.5984,12.5435,9.882343561,-0.095741274
43160,PPG UN Equity,111.11,27764.2349,30534.2349,5.0221,12.0784,1.9419,19.0833,10.23150396,-0.05534773
43160,PLD UN Equity,60.72,32154.8705,44263.9865,2.0765,26.8835,12.2999,61.0605,10.37831921,-0.047080979
43160,PH UN Equity,177.3,23589.5069,28509.1529,4.2786,13.9606,1.7689,19.7499,10.06855727,-0.083578849
43160,PG UN Equity,78.7,198402.7,218972.7,3.7346,13.0341,3.0753,19.6822,12.19805408,-0.083284799
43160,PEP UW Equity,108.12,153520.4818,173424.4818,14.1529,13.69,2.4255,20.6489,11.94158927,-0.101246883
43160,PEG UN Equity,48.29,24375.0877,37672.0877,1.7611,10.4268,2.6848,15.9914,10.10131689,-0.046970594
43160,PCG UN Equity,41.26,21247.6228,40179.6228,1.105,6.9467,1.2305,11.5104,9.9640003,-0.030772845
43160,PCAR UW Equity,69.04,24301.1553,20679.2553,3.017,6.4116,1.2487,16.2123,10.09827917,-0.076017131
43160,PAYX UW Equity,63.55,22826.2361,22462.7361,11.1628,16.2844,6.9485,27.0328,10.03566586,-0.051917052
43160,OXY UN Equity,65.63,50216.7088,58372.7088,2.4409,11.1847,4.0145,45.2534,10.82410309,-0.137582129
43160,ORLY UW Equity,243.26,20353.7831,23285.8251,31.4026,11.8851,2.3938,20.1831,9.921022075,-0.072871408
43160,ORCL UN Equity,49.71,205779.6154,196522.6154,4.2575,12.2041,5.2273,19.3376,12.23456105,-0.037187682
43160,OKE UN Equity,56.51,23204.9402,32464.1842,3.9736,18.1095,1.3042,32.7403,10.05212047,-0.054067626
43160,NVDA UW Equity,232.21,140487.05,135379.05,18.8354,39.7122,14.3495,51.5972,11.85287059,-0.034469854
43160,NUE UN Equity,67.53,21470.2688,24611.9918,2.4571,9.4337,1.067,18.8563,9.974424411,0.017324495
43160,NTAP UW Equity,60.6,16236.1161,12789.1161,7.4636,9.9915,2.8388,22.3293,9.694993429,-0.025096525
43160,NSC UN Equity,138.67,39381.8975,48527.8975,2.4087,10.5564,3.7809,21.2573,10.58106154,-0.066006601
43160,NOC UN Equity,339.54,59109.6986,63150.6986,8.3866,16.5446,2.27,26.8942,10.98715029,-0.009683253
43160,NKE UN Equity,66.32,107898.7028,106633.7028,10.9765,20.9868,3.0713,28.859,11.58894813,-0.019660015
43160,NFLX UW Equity,290.39,126014.2936,129690.9306,35.1352,142.4252,10.7276,217.5723,11.74415062,0.095521938
43160,NEE UN Equity,153.23,72139.7556,106796.7556,2.5585,13.5152,4.1853,23.6637,11.18636057,-0.019892542
43160,MU UW Equity,47.62,55063.719,56686.719,2.1448,3.6674,2.0772,5.5711,10.91624632,0.12073429
43160,MSFT UW Equity,92.85,714925.7663,661405.7663,9.1298,16.2816,7.0034,28.6266,13.47993399,-0.014958625
43160,MRO UN Equity,14.53,12346.9527,17277.9527,1.0549,8.665,2.8622,#N/A N/A,9.421164567,-0.211611503
43160,MPC UN Equity,64.79,30843.9098,48573.9098,2.2438,8.2106,0.4641,17.1242,10.3366946,-0.056776823
43160,MO UN Equity,62.43,118645.0537,131327.0537,7.719,13.4999,6.1537,18.4679,11.68389157,-0.107250107
43160,MNST UW Equity,54.22,30710.357,29508.802,7.8827,23.6511,9.1392,40.3906,10.33235524,-0.201825409
43160,MMM UN Equity,231.34,137762.97,147641.97,11.9018,15.8738,4.3668,27.2494,11.83328988,-0.066951682
43160,MMC UN Equity,81.82,41533.5797,45898.5797,5.656,14.0063,2.9913,20.9191,10.63425753,-0.03797766
43160,MDT UN Equity,78.3,106116.9145,120606.9145,2.1125,13.3444,3.5829,21.5791,11.57229673,-0.078606731
43160,MDLZ UW Equity,43.62,64877.2677,81848.2677,2.486,19.07,2.5476,20.9066,11.08025257,-0.049051668
43160,MCO UN Equity,166.52,31821.972,36391.972,#N/A N/A,18.4133,7.5672,28.4505,10.36791227,0.018035092
43160,MCK UN Equity,146.54,30236.9659,38084.9659,2.5726,5.1634,0.1496,18.4975,10.31682049,-0.118662417
43160,MAR UW Equity,137.54,49161.9247,57016.9247,13.2379,20.5318,2.3783,30.5797,10.80287471,-0.067651844
43160,MA UN Equity,173.49,182404.7725,178515.7725,33.4416,25.5205,14.8036,37.8625,12.11398352,0.003238305
43160,LYB UN Equity,108.13,42663.3757,48453.3757,4.7669,7.3038,1.2492,10.6405,10.66109612,-0.080214359
43160,LUV UN Equity,58.01,34107.0359,35282.0359,3.2734,7.5761,1.6481,16.5049,10.43725897,-0.038136296
43160,LRCX UW Equity,190.07,30972.3786,28594.7216,4.9335,9.89,3.2249,14.3633,10.34085107,0.005076411
43160,LOW UN Equity,87.96,72985.7421,88882.7421,12.4309,10.9381,1.076,19.8976,11.19801939,-0.153090699
43160,LMT UN Equity,339.69,97005.5253,108481.5253,#N/A N/A,13.8211,1.9069,23.9729,11.48252322,-0.049499133
43160,LLY UN Equity,76.5,83813.2149,83823.1149,7.2592,23.3829,3.5249,20.4469,11.33634597,-0.071714598
43160,KR UN Equity,27.46,24202.1949,39418.1949,3.4469,8.692,0.2001,15.1834,10.09419861,-0.09102946
43160,KO UN Equity,43.43,185268.3207,214183.3207,10.8346,24.2673,5.2399,23.2338,12.12956044,-0.084720759
43160,KMI UN Equity,16.21,35760.3409,75500.3409,1.1218,13.0308,2.6376,23.884,10.48459476,-0.102436323
43160,KHC UW Equity,66.89,81525.6584,111645.6584,1.2348,15.0588,3.1154,18.3361,11.30867308,-0.148657248
43160,K UN Equity,66.91,23134.0488,31484.0488,10.454,13.8149,1.8029,16.6808,10.04906079,-0.020638173
43160,JCI UN Equity,35.9,33247.1831,46386.1831,1.619,11.4364,1.0967,13.5885,10.41172532,-0.098216529
43160,ISRG UW Equity,412.13,46281.5825,44322.5825,9.7948,38.2091,17.5143,56.699,10.74249937,-0.032376972
43160,IR UN Equity,85.87,21457.9941,24039.1941,3.0003,11.9083,1.5458,19.0988,9.97385254,-0.111076605
43160,IQV UN Equity,97.2,20242.0427,29711.0427,2.4944,17.1048,2.1649,44.5334,9.915517042,-0.066461775
43160,IP UN Equity,58.36,24099.2094,34257.2094,3.6949,11.5228,1.09,16.1435,10.08993431,-0.053672774
43160,INTU UW Equity,164.34,42089.2923,42466.2923,36.373,25.7684,7.7469,43.1469,10.64754865,-0.00790824
43160,INTC UW Equity,47.84,223317.12,231936.12,3.2085,8.8732,3.5826,12.9416,12.3163481,0.003987408
43160,INFO UW Equity,46.06,19562.2347,23691.6347,2.2561,22.1314,4.9739,35.9671,9.881356186,-0.032352941
43160,ILMN UW Equity,224.54,33007.38,32274.38,12.007,42.3548,11.9124,55.065,10.40448645,-0.024968518
43160,ICE UN Equity,72.06,41960.1278,47537.1278,2.4823,16.3134,9.1592,26.9092,10.64447511,-0.036631016
43160,IBM UN Equity,153.81,141684.8338,169588.8338,8.0619,10.8913,1.8119,11.5129,11.86136039,-0.052894089
43160,HUM UN Equity,269.72,37136.2164,28598.2164,3.7731,6.0245,0.7248,22.9909,10.52234796,-0.035922365
43160,HSY UN Equity,97.8,20585.3131,23141.8411,22.5296,14.7457,2.7621,20.8576,9.932333144,-0.057531078
43160,HRL UN Equity,32.36,17137.3708,17635.3648,3.3293,12.8681,1.8554,20.5168,9.749016785,-0.050469484
43160,HPE UN Equity,18.4,28824.734,35144.734,1.2038,10.7181,1.0091,37.258,10.26898912,0.095890411
43160,HON UN Equity,140.9465,110702.2193,117935.2193,6.1262,15.6975,2.6496,17.6597,11.61459917,-0.077920438
43160,HLT UN Equity,79.35,25083.9724,31118.9724,12.1561,19.9353,3.0837,39.8831,10.12998437,-0.07474347
43160,HES UN Equity,45.67,14388.4986,18396.4986,1.3735,#N/A N/A,2.6136,#N/A N/A,9.574184458,-0.097252421
43160,HD UN Equity,179.64,209774.3619,233207.3619,143.0695,13.9286,2.0958,24.3124,12.25378776,-0.101350675
43160,HAL UN Equity,46.03,40272.0997,48904.0997,4.8287,16.7136,1.9433,37.3469,10.60341419,-0.155567786
43160,GOOGL UW Equity,1071.41,744243.1436,646341.1436,4.8812,19.55,6.697,30.6685,13.52012307,-0.093247235
43160,GM UN Equity,37.79,53020.9806,48161.9806,1.5116,2.2449,0.391,5.3282,10.87844297,-0.109356587
43160,GLW UN Equity,28.4,24351.668,27534.668,1.8187,9.9403,2.5076,18.7075,10.10035563,-0.103818239
43160,GIS UN Equity,50.57,28776.5444,37817.4444,4.9852,12.0938,1.8562,16.571,10.2673159,-0.126295784
43160,GD UN Equity,219.15,65073.003,66072.003,5.69,14.206,2.1163,22.0395,11.08326504,-0.026908219
43160,FTV UN Equity,74.7,25997.9646,29109.9646,6.8545,19.01,3.9002,27.122,10.16577353,-0.011250827
43160,FOXA UW Equity,35.92,66231.4469,82170.4469,3.6186,12.7554,2.2671,21.5276,11.10091066,-0.0294515
43160,FOX UW Equity,35.53,66231.4469,82170.4469,3.5793,12.7554,2.2425,21.2939,11.10091066,-0.03214383
43160,FISV UW Equity,70.935,29311.4577,33886.4577,10.7844,17.21,6.0139,34.9401,10.28573377,0.012633833
43160,FIS UN Equity,95.96,31779.9669,39986.9669,2.9492,13.9863,3.5888,39.3848,10.3665914,-0.060229165
43160,FDX UN Equity,243.7,65284.7011,80075.7011,3.4498,10.1852,1.0217,18.1156,11.086513,-0.069243402
43160,FB UW Equity,175.94,511105.8334,469394.8334,6.877,20.209,12.5571,28.5689,13.14433196,-0.088818686
43160,F UN Equity,10.29,40885.7885,30454.7885,1.1718,2.2837,0.2609,6.4291,10.61853781,-0.057692308
43160,EXC UN Equity,36.94,35648.186,72400.186,1.1915,7.4181,1.0425,15.12,10.48145354,-0.023784355
43160,EW UN Equity,132.91,27914.251,27613.151,9.4281,23.827,8.1595,37.7572,10.23689263,0.046700268
43160,EQR UN Equity,56.32,20735.3102,30277.5882,2.031,18.9822,8.3628,48.6455,9.939593333,-0.066467761
43160,EQIX UW Equity,386.29,30605.0119,39244.6429,4.4573,21.3403,6.8037,100.1873,10.32891906,-0.131034328
43160,EOG UN Equity,101.18,58546.4252,64099.2682,3.5945,14.7838,5.1549,86.9023,10.97757531,-0.131651219
43160,EMR UN Equity,69.58,44171.9989,46582.9989,5.2856,14.5073,2.8124,22.6296,10.69584636,-0.041333701
43160,EIX UN Equity,60.78,19802.8051,35441.8051,1.6968,9.8422,1.6083,13.4355,9.893578878,-0.015549077
43160,ED UN Equity,74.59,23152.5175,38921.5175,1.4997,9.7474,1.9037,18.18,10.0498588,-0.052825397
43160,ECL UN Equity,128.71,37178.9699,44360.4699,4.8876,15.4158,2.6939,27.9782,10.52349856,-0.070618817
43160,EBAY UW Equity,42.27,42780.6078,41486.6078,5.3945,14.0919,4.6108,32.5351,10.66384019,-0.084866854
43160,EA UW Equity,122.17,37472.9591,33580.9591,9.1792,21.9915,7.3967,32.3255,10.53137486,-0.04688719
43160,DXC UN Equity,87.2988,28834.4762,34813.4762,1.9419,#N/A N/A,#N/A N/A,#N/A N/A,10.26932704,0.014473588
43160,DWDP UN Equity,68.76,160143.6543,181417.6543,1.595,24.6726,2.009,22.2858,11.98382653,-0.064489796
43160,DUK UN Equity,75.56,52892,106974,1.2672,10.9627,2.2445,16.1855,10.87600738,-0.016657991
43160,DISCK UW Equity,22.7,13899.0626,21826.0626,1.8805,20.9262,1.267,23.3958,9.539576678,-0.060819197
43160,DISCA UW Equity,24.06,13899.0626,21826.0626,1.9932,20.9262,1.3429,24.7975,9.539576678,-0.048259494
43160,DIS UN Equity,102.57,154231.9939,180581.9939,3.5541,10.8237,2.8478,17.0464,11.9462132,-0.071680695
43160,DHR UN Equity,95.99,66959.6934,76861.0934,2.5368,16.8933,3.644,29.2498,11.11184613,-0.057628117
43160,DG UN Equity,95.31,25882.7264,28621.2434,4.1812,11.8659,1.1073,20.777,10.16133109,-0.068146265
43160,DE UN Equity,156.81,50773.1731,54595.4731,5.4874,8.973,1.6225,21.045,10.83512341,-0.065773012
43160,D UN Equity,72.35,47137.8097,86569.8097,2.7223,13.8778,3.6556,19.2882,10.76083071,-0.046772069
43160,CXO UN Equity,150.34,22410.8609,25217.8609,2.5081,10.3991,8.3229,62.4381,10.01730098,-0.056009042
43160,CVS UN Equity,67.15,68125.8343,93324.8343,1.8065,7.7797,0.3705,12.2173,11.12911178,-0.147734484
43160,CTSH UW Equity,80.65,47426.34,43243.34,4.4449,14.8246,3.2293,21.4707,10.76693305,0.040645161
43160,CTAS UW Equity,169.56,18056.2408,20592.2448,6.2505,18.2003,2.836,31.4388,9.801246655,0.026516527
43160,CSX UW Equity,54.52,48372.1111,59778.1111,3.2992,11.8843,4.3549,24.3369,10.78667871,-0.036408625
43160,CSCO UW Equity,43.8,211007.2626,176690.2626,4.1018,12.3715,4.5262,20.6953,12.25964783,0.050359712
43160,CRM UN Equity,119.43,86264.289,83465.949,9.2844,80.7142,8.1317,538.0214,11.36517099,0.059340075
43160,COST UW Equity,189.03,83004.1828,83978.1828,7.0582,14.4169,0.6095,28.9742,11.32664628,-0.022949294
43160,COP UN Equity,53.88,63286.236,74985.236,2.0722,16.0156,2.2586,93.9088,11.05542314,-0.092165122
43160,COL UN Equity,136.04,22272.784,29071.784,3.5091,16.6315,2.7701,23.9522,10.01112076,-0.024173302
43160,CMI UN Equity,160.89,26656.7916,28000.7916,3.6615,9.5696,1.3119,15.2684,10.19079924,-0.149495163
43160,CME UW Equity,162.26,55230.9163,55470.3163,2.4561,22.0138,15.0788,35.4023,10.91927815,0.021081115
43160,CMCSA UW Equity,36.54,169710.3229,233038.3229,2.4737,8.4072,2.0345,17.8391,12.04184828,-0.127715445
43160,CI UN Equity,193.42,46976.9516,47290.9516,3.4356,11.1588,1.1725,18.3479,10.75741237,-0.056533828
43160,CHTR UW Equity,339.41,89708.2042,167765.2042,2.0712,11.4173,2.0912,109.7098,11.40431751,-0.085591896
43160,CELG UW Equity,87.19,65582.1913,69378.1913,9.5656,13.3986,5.2245,14.402,11.09105946,-0.131054415
43160,CCL UN Equity,65.98,47090.6476,56196.6476,1.9376,11.8184,2.6504,16.7093,10.7598297,-0.072141752
43160,CCI UN Equity,106.07,43984.2824,61479.8064,4.0316,26.9089,9.3045,98.8008,10.69158763,-0.061908552
43160,CBS UN Equity,52.11,19940.9055,29817.9055,10.0901,11.0888,1.5267,12.7586,9.900528454,-0.115730528
43160,CBOE UF Equity,111.44,12559.8391,13616.3391,4.0391,24.1382,12.0449,43.3352,9.438259629,-0.184008201
43160,CAT UN Equity,150.23,89781.3197,90405.3197,6.5548,12.7134,1.9564,21.6836,11.40513221,-0.074026134
43160,CAG UN Equity,36.4,14584.0549,18202.6549,3.8501,14.5412,1.9038,16.9518,9.587684081,-0.032172295
43160,C UN Equity,73.66,189311.043,355576.043,1.043,8.2813,2.2395,14.8319,12.15114667,-0.069949495
43160,BXP UN Equity,118,18212.074,30537.417,3.2438,20.0159,6.9923,41.0553,9.80984006,-0.009984059
43160,BSX UN Equity,26.5,36435.1361,41863.1361,5.1908,18.5564,4.0136,27.894,10.50328887,-0.040897575
43160,BR UN Equity,99.49,11605.9244,12462.1244,10.8012,15.3135,2.7123,29.9878,9.359270971,0.034414639
43160,BMY UN Equity,65.69,107244.3446,106020.3446,9.0918,24.5645,5.1999,19.8007,11.5828651,0.046019108
43160,BKNG UW Equity,2028.37,97947.1314,89644.7524,8.729,18.292,7.836,27.2854,11.49218314,0.065493857
43160,BIIB UW Equity,282.35,59734.7244,58911.9244,4.7346,9.5058,4.8884,14.8822,10.99766878,-0.183959538
43160,BHGE UN Equity,27.13,30645.1291,32111.1291,2.0824,38.3188,#N/A N/A,#N/A N/A,10.33022901,-0.16394453
43160,BF/B UN Equity,55.37,26387.9508,28197.9508,22.1695,24.1008,8.2837,34.7365,10.18066278,0.006288165
43160,BDX UN Equity,218.12,58072.808,82109.808,3.0936,40.7898,3.9725,24.0899,10.96945281,-0.096886386
43160,BBY UN Equity,75.3,22012.1852,20234.1852,5.8995,8.0104,0.5335,16.756,9.999351452,0.030095759
43160,AXP UN Equity,95.14,81846.9441,108001.9441,4.4837,9.9257,2.2029,16.0553,11.31260625,-0.0486
43160,AVGO UW Equity,243.31,99875.6051,113571.6051,3.8513,14.8907,5.2633,41.1729,11.51168074,0.018928766
43160,AVB UN Equity,155.05,21411.7079,28680.1709,2.0612,20.6105,9.8854,49.7183,9.97169315,-0.055206873
43160,ATVI UW Equity,72.01,54629.0661,54306.0661,5.7649,21.6445,7.7352,49.58,10.90832137,-0.018268575
43160,ARE UN Equity,122.6,12411.8839,17660.1987,2.1293,24.2827,9.951,76.0587,9.426409672,-0.020923175
43160,APTV UN Equity,87.77,23332.7587,26103.7587,7.0727,13.3047,1.8198,20.1459,10.0576136,-0.0859196
43160,APH UN Equity,88.95,27172.7822,29015.2822,6.8154,17.5383,3.8778,26.8274,10.2099711,-0.041693601
43160,APD UN Equity,160.83,35212.0081,35701.5081,3.447,14.5228,4.1207,24.3422,10.46914244,-0.035733557
43160,APC UN Equity,57.12,30415.6685,44645.6685,2.8346,11.9565,2.5974,#N/A N/A,10.32271317,-0.069252078
43160,AON UN Equity,137.45,33837.5111,38583.5111,7.4258,20.8222,3.5474,29.2342,10.42932526,-0.048657254
43160,ANTM UN Equity,232.04,59337.7097,54666.9097,2.2421,9.3041,0.6737,20.2143,10.9910003,-0.048743492
43160,ANET UN Equity,263.8,19488.3245,17992.3615,11.6995,36.6509,11.592,46.1523,9.877570822,-0.040727273
43160,AMZN UW Equity,1493.45,722989.8725,736150.8725,26.0865,47.2346,4.034,327.5631,13.49115049,0.07442446
43160,AMT UN Equity,135.37,59678.1042,80795.3042,9.3026,21.7524,8.6981,47.8068,10.99672047,-0.079491364
43160,AMGN UW Equity,183.29,132071.8541,125735.8541,5.2443,10.5412,5.8609,16.1251,11.7911014,-0.01223324
43160,AME UN Equity,74.18,17160.4013,18688.3903,4.2581,17.104,3.9719,28.3642,9.750359759,-0.047875754
43160,AMD UW Equity,11.9,11532.4113,11742.4113,18.8336,33.0772,2.102,447.5872,9.352916724,-0.101886792
43160,AMAT UW Equity,57.07,59962.7357,57813.7357,7.0449,12.3375,3.9368,15.5192,11.00147858,0.071133634
43160,ALXN UW Equity,115.11,25517.7502,27274.6502,2.8774,24.2506,7.2578,31.719,10.14712958,-0.02523499
43160,ALB UN Equity,96.01,10622.3975,11587.7645,2.8884,14.807,3.4656,21.6501,9.270720023,-0.120787546
43160,AGN UN Equity,148.19,48950.183,77521.883,0.7103,53.5594,3.102,159.5689,10.79855839,-0.169989918
43160,AET UN Equity,176.45,57689.0085,62099.0085,3.7011,13.6541,0.9728,18.75,10.96282194,-0.058380917
43160,AES UN Equity,10.96,7238.9979,28773.9979,2.9362,8.2494,0.6291,10.3921,8.887238064,-0.047784535
43160,AEP UN Equity,65.62,32285.4073,54549.6073,1.7643,9.6333,2.0923,18.0668,10.38237062,-0.032724057
43160,AEE UN Equity,53.96,13092.5737,21643.5737,1.8222,9.0673,2.1193,18.659,9.479800455,-0.022640826
43160,ADP UW Equity,113.79,50439.6543,50668.6543,12.8141,18.8612,3.9468,29.479,10.82853294,-0.055057299
43160,ADI UW Equity,88.31,32657.3549,39264.6609,3.156,20.4247,5.6721,19.8872,10.39382537,-0.03644299
43160,ADBE UW Equity,206.03,101279.9243,97341.5713,11.9641,39.0289,13.9271,60.9879,11.52564349,0.033353396
43160,AAPL UW Equity,175,887952.275,725255.275,6.343,9.7778,3.7763,18.1933,13.69667328,0.043032543
43160,A UN Equity,67.38,21761.2469,21023.2469,4.8123,19.43,4.697,31.7896,9.987886002,-0.0748318
43160,ACN UN Equity,156.15,100499.6201,97685.6991,10.2805,16.812,2.4653,24.5542,11.51790923,-0.026860277
43192,ZTS UN Equity,81.21,39395.8494,42710.8494,20.0839,20.9675,7.2855,31.3502,10.58141574,0.009572352
43192,ZBH UN Equity,106.4,21618.6365,30966.2365,1.8028,17.0219,2.7398,19.4402,9.981311023,-0.062967856
43192,XOM UN Equity,73.22,310266.9793,353474.9793,1.6473,10.6929,1.2683,19.9292,12.64518843,-0.026329787
43192,XEL UW Equity,44.95,22837.521,38725.521,1.9777,10.1298,2.0054,18.6888,10.03616012,0.041232337
43192,WY UN Equity,34.61,26168.5463,31800.5463,2.9128,18.1717,3.5446,26.0705,10.17231345,0.007275902
43192,WMT UN Equity,85.55,252432.1128,291075.1128,3.2432,9.3998,0.5119,19.3991,12.43889763,-0.039627301
43192,WM UN Equity,83.58,36138.1928,46064.1928,5.9708,11.2875,2.5085,23.6571,10.49510556,-0.020738137
43192,WELL UN Equity,53.97,20075.0961,32830.3761,1.4505,18.9855,4.5817,66.2326,9.907235326,0.025071225
43192,WEC UN Equity,62.29,19654.9124,30412.9124,2.033,12.0419,2.5761,19.2113,9.886082581,0.044608419
43192,WBA UW Equity,63.1,62574.0979,77320.0979,2.2875,10.3813,0.524,12.5366,11.0441067,-0.101139601
43192,VZ UN Equity,47.16,194533.8463,313231.8463,3.8373,7.0607,1.5067,12.0582,12.17836144,-0.016680567
43192,VRTX UW Equity,156.31,39685.856,37272.434,16.5964,843.4204,16.2326,94.5015,10.58875013,-0.057408189
43192,VLO UN Equity,91.56,39455.2455,44802.2455,1.8035,7.6769,0.4306,17.2783,10.58292228,0.008147985
43192,V UN Equity,118.39,243947.1203,251726.1203,8.4656,18.6796,12.6971,29.8958,12.40470676,-0.016694352
43192,UTX UN Equity,123.48,98794.6431,120567.6431,3.2355,11.5808,1.5908,17.4045,11.50079866,-0.052340752
43192,UPS UN Equity,103.84,89466.3424,108380.3424,66.5998,11.7971,1.3253,16.6404,11.40161777,-0.024335244
43192,UNP UN Equity,133.1,103229.5992,119679.5992,4.2159,11.5879,4.8678,21.3068,11.5447109,0.036523635
43192,UNH UN Equity,217.2,210176.386,226203.386,4.394,12.4678,1.017,21.4159,12.25570239,-0.032301181
43192,UAL UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
43192,TXN UW Equity,100.65,98949.5986,98948.5986,9.2849,13.5881,6.5105,21.1052,11.50236589,-0.05519572
43192,TWTR UN Equity,28.04,21055.3636,18335.1376,4.0471,33.7127,8.0994,344.1082,9.95491061,-0.130272953
43192,TSN UN Equity,68.64,27415.7459,37237.7459,1.6855,10.1548,0.6281,11.8601,10.2188728,-0.065104876
43192,TROW UW Equity,104.67,25602.0155,24467.1155,4.347,10.5653,5.0225,16.1102,10.15042636,-0.049146076
43192,TMO UN Equity,203.14,81618.4152,101604.4152,3.1286,19.2743,3.6703,30.1868,11.30981019,-0.010087228
43192,TJX UN Equity,80.56,50938.2898,50126.1718,9.827,10.8636,1.4349,20.5422,10.83837018,-0.027522936
43192,TGT UN Equity,68.98,37166.1488,46110.1488,3.1912,6.8525,0.5214,14.7053,10.52315365,-0.069472548
43192,TEL UN Equity,96.91,34035.4091,37486.4091,3.5843,12.643,2.4312,24.9696,10.43515671,-0.03167466
43192,T UN Equity,35.1,215567.798,330897.798,1.4787,7.4292,1.3586,13.6145,12.28103075,-0.025
43192,SYY UN Equity,58.36,30459.1781,38106.9031,12.9258,12.712,0.5309,21.1078,10.32414264,-0.018499832
43192,SYK UN Equity,156.25,58298.8931,63756.8931,6.3373,21.2665,4.5922,26.0853,10.97333839,-0.019084688
43192,SYF UN Equity,32.66,24828.6841,32799.6841,1.7296,6.4037,1.5032,11.524,10.11975488,-0.088981869
43192,SWK UN Equity,150.27,23158.3326,27710.4326,3.0157,14.0214,1.6984,18.8883,10.05010993,-0.017522066
43192,STZ UN Equity,228.16,44460.0337,54573.0337,5.4248,20.4593,5.8629,27.4296,10.70234595,0.056540866
43192,SRE UN Equity,110.13,29063.7342,59309.7342,2.0546,17.5628,2.5048,21.6123,10.27724643,0.023132664
43192,SPGI UN Equity,186.63,46537.8844,49762.8844,6700.017,17.5345,7.699,26.3123,10.74802198,-0.01524905
43192,SPG UN Equity,153.08,47467.1862,71516.5592,13.6779,17.0934,8.5115,22.9261,10.76779393,-0.012004647
43192,SO UN Equity,44.21,44570.7307,95911.7307,1.7898,15.7931,1.88,13.6279,10.70483266,0.00522965
43192,SLB UN Equity,63.48,87980.5591,102329.5591,2.3811,31.988,2.8032,42.7184,11.38487115,-0.026678933
43192,SHW UN Equity,381.88,35935.3552,46588.9482,9.681,18.9082,2.1965,26.2078,10.48947691,-0.036896926
43192,SBUX UW Equity,56.24,79050.944,83349.744,16.5024,16.3105,3.4218,25.6882,11.27784778,0.001246217
43192,RTN UN Equity,211.97,61154.6168,63949.6168,5.9427,13.7556,2.4007,26.4974,11.02116064,0.002886071
43192,RSG UN Equity,65.84,21703.6542,29850.2542,2.7345,10.6066,2.1875,25.0623,9.985235922,-0.012893553
43192,ROST UW Equity,75.77,28955.2022,28061.3632,9.4328,11.8826,2.0422,22.7648,10.27350516,-0.027966645
43192,ROP UN Equity,274.58,28234.0877,32489.8877,3.9586,20.3109,5.954,34.4335,10.24828531,0.026505664
43192,ROK UN Equity,168.97,21591.7993,21082.7993,10.8991,16.1777,3.3243,23.1337,9.98006886,-0.040869615
43192,RHT UN Equity,144.82,25633.7627,23928.8307,17.4421,41.8375,8.7843,67.7336,10.15166562,-0.004262926
43192,REGN UW Equity,330.56,35600.2535,32857.9615,5.4283,13.9229,5.8243,21.5986,10.48010804,0.027285723
43192,RCL UN Equity,116.26,24850.4598,33547.9538,2.312,12.4512,2.8296,15.2047,10.12063153,-0.062192466
43192,QCOM UW Equity,53.81,79658.3491,63146.3491,3.348,20.2587,3.5186,21.81,11.28550213,-0.171644089
43192,PYPL UW Equity,75,90012.0304,86706.0304,6.06,28.5499,6.5176,39.5171,11.40769861,-0.046286877
43192,PXD UN Equity,166.91,28424.9107,29439.9107,2.4958,12.2107,4.1807,47.6735,10.25502118,-0.013301017
